Transaction #,Operation #,Ignore,Datetime,Amount In,Amount Out,Amount currency,Description,Counterparty address,Counterparty name,Transaction hash,Blockchain,Wallet,transfer_from,transfer_to,transfer_amount,token_address,token_symbol,token_name,transfer_type,call,tx_hash,block_number,from_alias,to_alias,timestamp
29,3,True,2024-08-30 16:15:06,,126.4062040000,USDC,Transaction,0x042543c7d220465bd3f8f42314b51f4f3a61d58de3770523b281da61dbf27c8a,,0x050bbf9b735245c19dd4cddbf4579aa93b2b02be223e6c81c05f8c475a7f6719,Starknet,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x042543c7d220465bd3f8f42314b51f4f3a61d58de3770523b281da61dbf27c8a,126.4062040000,0x053c91253bc9682c04929ca02ed00b3e423f6710d2ee7e0d5ebb06f3ecf368a8,USDC,USD Coin,execute,transfer,0x050bbf9b735245c19dd4cddbf4579aa93b2b02be223e6c81c05f8c475a7f6719,678227,,,2024-08-30T16:15:06.000Z
29,4,True,2024-08-30 16:15:06,,443.0000000000,STRK,Transaction,0x042543c7d220465bd3f8f42314b51f4f3a61d58de3770523b281da61dbf27c8a,,0x050bbf9b735245c19dd4cddbf4579aa93b2b02be223e6c81c05f8c475a7f6719,Starknet,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x042543c7d220465bd3f8f42314b51f4f3a61d58de3770523b281da61dbf27c8a,443.0000000000,0x04718f5a0fc34cc1af16a1cdee98ffb20c31f5cd61d6ab07201858f4287c938d,STRK,Starknet Token,execute,transfer,0x050bbf9b735245c19dd4cddbf4579aa93b2b02be223e6c81c05f8c475a7f6719,678227,,,2024-08-30T16:15:06.000Z
28,1,True,2024-08-30 16:14:06,,0.0000005088,ETH,Transaction,0x01176a1bd84444c89232ec27754698e5d2e7e1a7f1539f12027f28b23ec9f3d8,Starknet,0x0523a9d55a7692045226ddfaca0958e1a4ec9728f006623af587ca3164a5981b,Starknet,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x01176a1bd84444c89232ec27754698e5d2e7e1a7f1539f12027f28b23ec9f3d8,0.0000005088,0x049d36570d4e46f48e99674bd3fcc84644ddd6b96f7c741b1562b82f9e004dc7,ETH,Ether,fee_transfer,transfer,0x0523a9d55a7692045226ddfaca0958e1a4ec9728f006623af587ca3164a5981b,678225,,StarkWare: Sequencer,2024-08-30T16:14:06.000Z
28,2,True,2024-08-30 16:14:06,11.5978057765,,STRK,Transaction,0x030d1ad842a36b8d3d047cd3f7470bbd44c2b50a01d9702944b0b96cc4c03632,,0x0523a9d55a7692045226ddfaca0958e1a4ec9728f006623af587ca3164a5981b,Starknet,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x030d1ad842a36b8d3d047cd3f7470bbd44c2b50a01d9702944b0b96cc4c03632,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,11.5978057765,0x04718f5a0fc34cc1af16a1cdee98ffb20c31f5cd61d6ab07201858f4287c938d,STRK,Starknet Token,execute,transfer,0x0523a9d55a7692045226ddfaca0958e1a4ec9728f006623af587ca3164a5981b,678225,,,2024-08-30T16:14:06.000Z
28,3,True,2024-08-30 16:14:06,432.6416991958,,STRK,Transaction,0x0327b1449835ec9c685b7c196576041359020fa10829f6a99feada8245f97af6,,0x0523a9d55a7692045226ddfaca0958e1a4ec9728f006623af587ca3164a5981b,Starknet,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x0327b1449835ec9c685b7c196576041359020fa10829f6a99feada8245f97af6,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,432.6416991958,0x04718f5a0fc34cc1af16a1cdee98ffb20c31f5cd61d6ab07201858f4287c938d,STRK,Starknet Token,execute,transfer,0x0523a9d55a7692045226ddfaca0958e1a4ec9728f006623af587ca3164a5981b,678225,,,2024-08-30T16:14:06.000Z
27,1,True,2024-08-26 22:19:19,,0.0000060254,ETH,Transaction,0x01176a1bd84444c89232ec27754698e5d2e7e1a7f1539f12027f28b23ec9f3d8,Starknet,0x056afa8d5d43bf06f70f164e87010274c8ea2d479a63320050e43d99fe96ffd6,Starknet,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x01176a1bd84444c89232ec27754698e5d2e7e1a7f1539f12027f28b23ec9f3d8,0.0000060254,0x049d36570d4e46f48e99674bd3fcc84644ddd6b96f7c741b1562b82f9e004dc7,ETH,Ether,fee_transfer,transfer,0x056afa8d5d43bf06f70f164e87010274c8ea2d479a63320050e43d99fe96ffd6,671455,,StarkWare: Sequencer,2024-08-26T22:19:19.000Z
27,3,True,2024-08-26 22:19:19,,0.0361132752,ETH,Transaction,0x01583919ffd78e87fa28fdf6b6a805fe3ddf52f754a63721dcd4c258211129a6,,0x056afa8d5d43bf06f70f164e87010274c8ea2d479a63320050e43d99fe96ffd6,Starknet,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x01583919ffd78e87fa28fdf6b6a805fe3ddf52f754a63721dcd4c258211129a6,0.0361132752,0x049d36570d4e46f48e99674bd3fcc84644ddd6b96f7c741b1562b82f9e004dc7,ETH,Ether,execute,transfer,0x056afa8d5d43bf06f70f164e87010274c8ea2d479a63320050e43d99fe96ffd6,671455,,,2024-08-26T22:19:19.000Z
27,4,True,2024-08-26 22:19:19,,0.0019909400,WBTC,Transaction,0x01583919ffd78e87fa28fdf6b6a805fe3ddf52f754a63721dcd4c258211129a6,,0x056afa8d5d43bf06f70f164e87010274c8ea2d479a63320050e43d99fe96ffd6,Starknet,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x01583919ffd78e87fa28fdf6b6a805fe3ddf52f754a63721dcd4c258211129a6,0.0019909400,0x03fe2b97c1fd336e750087d68b9b867997fd64a2661ff3ca5a7c771641e8e7ac,WBTC,Wrapped BTC,execute,transfer,0x056afa8d5d43bf06f70f164e87010274c8ea2d479a63320050e43d99fe96ffd6,671455,,,2024-08-26T22:19:19.000Z
26,1,True,2024-08-26 22:19:19,,0.0000020479,ETH,Transaction,0x01176a1bd84444c89232ec27754698e5d2e7e1a7f1539f12027f28b23ec9f3d8,Starknet,0x03d0bf3a97d9c396e323868c9911bf614723b8e8a8d9b5ee099dadbec609e69e,Starknet,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x01176a1bd84444c89232ec27754698e5d2e7e1a7f1539f12027f28b23ec9f3d8,0.0000020479,0x049d36570d4e46f48e99674bd3fcc84644ddd6b96f7c741b1562b82f9e004dc7,ETH,Ether,fee_transfer,transfer,0x03d0bf3a97d9c396e323868c9911bf614723b8e8a8d9b5ee099dadbec609e69e,671455,,StarkWare: Sequencer,2024-08-26T22:19:19.000Z
26,2,True,2024-08-26 22:19:19,0.0006507100,,WBTC,Transaction,0x04270219d365d6b017231b52e92b3fb5d7c8378b05e9abc97724537a80e93b0f,AVNU,0x03d0bf3a97d9c396e323868c9911bf614723b8e8a8d9b5ee099dadbec609e69e,Starknet,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x04270219d365d6b017231b52e92b3fb5d7c8378b05e9abc97724537a80e93b0f,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0.0006507100,0x03fe2b97c1fd336e750087d68b9b867997fd64a2661ff3ca5a7c771641e8e7ac,WBTC,Wrapped BTC,execute,transfer,0x03d0bf3a97d9c396e323868c9911bf614723b8e8a8d9b5ee099dadbec609e69e,671455,AVNU Exchange,,2024-08-26T22:19:19.000Z
26,3,True,2024-08-26 22:19:19,,108.0000000000,STRK,Transaction,0x04270219d365d6b017231b52e92b3fb5d7c8378b05e9abc97724537a80e93b0f,AVNU,0x03d0bf3a97d9c396e323868c9911bf614723b8e8a8d9b5ee099dadbec609e69e,Starknet,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x04270219d365d6b017231b52e92b3fb5d7c8378b05e9abc97724537a80e93b0f,108.0000000000,0x04718f5a0fc34cc1af16a1cdee98ffb20c31f5cd61d6ab07201858f4287c938d,STRK,Starknet Token,execute,transfer,0x03d0bf3a97d9c396e323868c9911bf614723b8e8a8d9b5ee099dadbec609e69e,671455,,AVNU Exchange,2024-08-26T22:19:19.000Z
25,1,True,2024-08-26 22:19:19,,0.0000025500,ETH,Transaction,0x01176a1bd84444c89232ec27754698e5d2e7e1a7f1539f12027f28b23ec9f3d8,Starknet,0x038e4620ede57557b4eba9c3b46531adf3658f851717df3a86361e9f6fa17b2e,Starknet,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x01176a1bd84444c89232ec27754698e5d2e7e1a7f1539f12027f28b23ec9f3d8,0.0000025500,0x049d36570d4e46f48e99674bd3fcc84644ddd6b96f7c741b1562b82f9e004dc7,ETH,Ether,fee_transfer,transfer,0x038e4620ede57557b4eba9c3b46531adf3658f851717df3a86361e9f6fa17b2e,671455,,StarkWare: Sequencer,2024-08-26T22:19:19.000Z
25,2,True,2024-08-26 22:19:19,0.0013402300,,WBTC,Transaction,0x04270219d365d6b017231b52e92b3fb5d7c8378b05e9abc97724537a80e93b0f,AVNU,0x038e4620ede57557b4eba9c3b46531adf3658f851717df3a86361e9f6fa17b2e,Starknet,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x04270219d365d6b017231b52e92b3fb5d7c8378b05e9abc97724537a80e93b0f,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0.0013402300,0x03fe2b97c1fd336e750087d68b9b867997fd64a2661ff3ca5a7c771641e8e7ac,WBTC,Wrapped BTC,execute,transfer,0x038e4620ede57557b4eba9c3b46531adf3658f851717df3a86361e9f6fa17b2e,671455,AVNU Exchange,,2024-08-26T22:19:19.000Z
25,3,True,2024-08-26 22:19:19,,222.0000000000,STRK,Transaction,0x04270219d365d6b017231b52e92b3fb5d7c8378b05e9abc97724537a80e93b0f,AVNU,0x038e4620ede57557b4eba9c3b46531adf3658f851717df3a86361e9f6fa17b2e,Starknet,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x04270219d365d6b017231b52e92b3fb5d7c8378b05e9abc97724537a80e93b0f,222.0000000000,0x04718f5a0fc34cc1af16a1cdee98ffb20c31f5cd61d6ab07201858f4287c938d,STRK,Starknet Token,execute,transfer,0x038e4620ede57557b4eba9c3b46531adf3658f851717df3a86361e9f6fa17b2e,671455,,AVNU Exchange,2024-08-26T22:19:19.000Z
24,1,True,2024-08-26 22:19:19,,0.0000003071,ETH,Transaction,0x01176a1bd84444c89232ec27754698e5d2e7e1a7f1539f12027f28b23ec9f3d8,Starknet,0x009a7d3e38bc2c30309767cc047e3a17d27703f0dfae51a091f5d9730ff3d8e4,Starknet,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x01176a1bd84444c89232ec27754698e5d2e7e1a7f1539f12027f28b23ec9f3d8,0.0000003071,0x049d36570d4e46f48e99674bd3fcc84644ddd6b96f7c741b1562b82f9e004dc7,ETH,Ether,fee_transfer,transfer,0x009a7d3e38bc2c30309767cc047e3a17d27703f0dfae51a091f5d9730ff3d8e4,671455,,StarkWare: Sequencer,2024-08-26T22:19:19.000Z
24,2,True,2024-08-26 22:19:19,0.0173368975,,ETH,Transaction,0x04270219d365d6b017231b52e92b3fb5d7c8378b05e9abc97724537a80e93b0f,AVNU,0x009a7d3e38bc2c30309767cc047e3a17d27703f0dfae51a091f5d9730ff3d8e4,Starknet,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x04270219d365d6b017231b52e92b3fb5d7c8378b05e9abc97724537a80e93b0f,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0.0173368975,0x049d36570d4e46f48e99674bd3fcc84644ddd6b96f7c741b1562b82f9e004dc7,ETH,Ether,execute,transfer,0x009a7d3e38bc2c30309767cc047e3a17d27703f0dfae51a091f5d9730ff3d8e4,671455,AVNU Exchange,,2024-08-26T22:19:19.000Z
24,3,True,2024-08-26 22:19:19,,122.0000000000,STRK,Transaction,0x04270219d365d6b017231b52e92b3fb5d7c8378b05e9abc97724537a80e93b0f,AVNU,0x009a7d3e38bc2c30309767cc047e3a17d27703f0dfae51a091f5d9730ff3d8e4,Starknet,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x04270219d365d6b017231b52e92b3fb5d7c8378b05e9abc97724537a80e93b0f,122.0000000000,0x04718f5a0fc34cc1af16a1cdee98ffb20c31f5cd61d6ab07201858f4287c938d,STRK,Starknet Token,execute,transfer,0x009a7d3e38bc2c30309767cc047e3a17d27703f0dfae51a091f5d9730ff3d8e4,671455,,AVNU Exchange,2024-08-26T22:19:19.000Z
23,1,True,2024-08-26 22:13:30,,0.0000001276,ETH,Transaction,0x01176a1bd84444c89232ec27754698e5d2e7e1a7f1539f12027f28b23ec9f3d8,Starknet,0x07955f4aa4a74b6e3becf13b26f18e5e1f3c0937dffe8f4c11a18ccfc79ac38d,Starknet,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x01176a1bd84444c89232ec27754698e5d2e7e1a7f1539f12027f28b23ec9f3d8,0.0000001276,0x049d36570d4e46f48e99674bd3fcc84644ddd6b96f7c741b1562b82f9e004dc7,ETH,Ether,fee_transfer,transfer,0x07955f4aa4a74b6e3becf13b26f18e5e1f3c0937dffe8f4c11a18ccfc79ac38d,671454,,StarkWare: Sequencer,2024-08-26T22:13:30.000Z
23,2,True,2024-08-26 22:13:30,11.5539689674,,STRK,Transaction,0x07b8b7d9c16cfc00e475065ad5eaa740899355d0a982c1a4249af360462673a2,,0x07955f4aa4a74b6e3becf13b26f18e5e1f3c0937dffe8f4c11a18ccfc79ac38d,Starknet,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x07b8b7d9c16cfc00e475065ad5eaa740899355d0a982c1a4249af360462673a2,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,11.5539689674,0x04718f5a0fc34cc1af16a1cdee98ffb20c31f5cd61d6ab07201858f4287c938d,STRK,Starknet Token,execute,transfer,0x07955f4aa4a74b6e3becf13b26f18e5e1f3c0937dffe8f4c11a18ccfc79ac38d,671454,,,2024-08-26T22:13:30.000Z
23,3,True,2024-08-26 22:13:30,439.6493049733,,STRK,Transaction,0x007a7e603deece06f5c2b3859ca4a3b81e991b7629fa4203ff2ba883952572ca,,0x07955f4aa4a74b6e3becf13b26f18e5e1f3c0937dffe8f4c11a18ccfc79ac38d,Starknet,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x007a7e603deece06f5c2b3859ca4a3b81e991b7629fa4203ff2ba883952572ca,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,439.6493049733,0x04718f5a0fc34cc1af16a1cdee98ffb20c31f5cd61d6ab07201858f4287c938d,STRK,Starknet Token,execute,transfer,0x07955f4aa4a74b6e3becf13b26f18e5e1f3c0937dffe8f4c11a18ccfc79ac38d,671454,,,2024-08-26T22:13:30.000Z
22,1,True,2024-08-16 14:00:07,,0.0000056539,ETH,Transaction,0x01176a1bd84444c89232ec27754698e5d2e7e1a7f1539f12027f28b23ec9f3d8,Starknet,0x0608f791248fd217d96b8f03b896215011fe704aef1d119825f5ad5307d2d77a,Starknet,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x01176a1bd84444c89232ec27754698e5d2e7e1a7f1539f12027f28b23ec9f3d8,0.0000056539,0x049d36570d4e46f48e99674bd3fcc84644ddd6b96f7c741b1562b82f9e004dc7,ETH,Ether,fee_transfer,transfer,0x0608f791248fd217d96b8f03b896215011fe704aef1d119825f5ad5307d2d77a,668846,,StarkWare: Sequencer,2024-08-16T14:00:07.000Z
22,2,True,2024-08-16 14:00:07,0.0228559806,,ETH,Transaction,0x04270219d365d6b017231b52e92b3fb5d7c8378b05e9abc97724537a80e93b0f,AVNU,0x0608f791248fd217d96b8f03b896215011fe704aef1d119825f5ad5307d2d77a,Starknet,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x04270219d365d6b017231b52e92b3fb5d7c8378b05e9abc97724537a80e93b0f,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0.0228559806,0x049d36570d4e46f48e99674bd3fcc84644ddd6b96f7c741b1562b82f9e004dc7,ETH,Ether,execute,transfer,0x0608f791248fd217d96b8f03b896215011fe704aef1d119825f5ad5307d2d77a,668846,AVNU Exchange,,2024-08-16T14:00:07.000Z
22,3,True,2024-08-16 14:00:07,,165.0000000000,STRK,Transaction,0x04270219d365d6b017231b52e92b3fb5d7c8378b05e9abc97724537a80e93b0f,AVNU,0x0608f791248fd217d96b8f03b896215011fe704aef1d119825f5ad5307d2d77a,Starknet,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x04270219d365d6b017231b52e92b3fb5d7c8378b05e9abc97724537a80e93b0f,165.0000000000,0x04718f5a0fc34cc1af16a1cdee98ffb20c31f5cd61d6ab07201858f4287c938d,STRK,Starknet Token,execute,transfer,0x0608f791248fd217d96b8f03b896215011fe704aef1d119825f5ad5307d2d77a,668846,,AVNU Exchange,2024-08-16T14:00:07.000Z
21,1,True,2024-08-16 14:00:07,,0.0000002329,ETH,Transaction,0x01176a1bd84444c89232ec27754698e5d2e7e1a7f1539f12027f28b23ec9f3d8,Starknet,0x043992f1f5b3f32b4cb0b1fee65ff5a0196579d2f4baaa6bb04c37935e29aff8,Starknet,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x01176a1bd84444c89232ec27754698e5d2e7e1a7f1539f12027f28b23ec9f3d8,0.0000002329,0x049d36570d4e46f48e99674bd3fcc84644ddd6b96f7c741b1562b82f9e004dc7,ETH,Ether,fee_transfer,transfer,0x043992f1f5b3f32b4cb0b1fee65ff5a0196579d2f4baaa6bb04c37935e29aff8,668846,,StarkWare: Sequencer,2024-08-16T14:00:07.000Z
21,2,True,2024-08-16 14:00:07,5.0732695818,,STRK,Transaction,0x008faa2edc6833a6ad0625f1128d56cf471c3f9649ff2201d9ef49d7e9bb18de,,0x043992f1f5b3f32b4cb0b1fee65ff5a0196579d2f4baaa6bb04c37935e29aff8,Starknet,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x008faa2edc6833a6ad0625f1128d56cf471c3f9649ff2201d9ef49d7e9bb18de,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,5.0732695818,0x04718f5a0fc34cc1af16a1cdee98ffb20c31f5cd61d6ab07201858f4287c938d,STRK,Starknet Token,execute,transfer,0x043992f1f5b3f32b4cb0b1fee65ff5a0196579d2f4baaa6bb04c37935e29aff8,668846,,,2024-08-16T14:00:07.000Z
21,3,True,2024-08-16 14:00:07,159.7155167987,,STRK,Transaction,0x07ac27ad2c6bdeb2ccc3d4afb26c87f58439a37ec49b7b0aec8f7ac8e572902f,,0x043992f1f5b3f32b4cb0b1fee65ff5a0196579d2f4baaa6bb04c37935e29aff8,Starknet,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x07ac27ad2c6bdeb2ccc3d4afb26c87f58439a37ec49b7b0aec8f7ac8e572902f,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,159.7155167987,0x04718f5a0fc34cc1af16a1cdee98ffb20c31f5cd61d6ab07201858f4287c938d,STRK,Starknet Token,execute,transfer,0x043992f1f5b3f32b4cb0b1fee65ff5a0196579d2f4baaa6bb04c37935e29aff8,668846,,,2024-08-16T14:00:07.000Z
20,1,True,2024-08-13 18:56:12,,0.0000035804,ETH,Transaction,0x01176a1bd84444c89232ec27754698e5d2e7e1a7f1539f12027f28b23ec9f3d8,Starknet,0x04e6f50c58d565d816428e00c1e641d2252fcddf54b28e675c402fcbec9f8caa,Starknet,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x01176a1bd84444c89232ec27754698e5d2e7e1a7f1539f12027f28b23ec9f3d8,0.0000035804,0x049d36570d4e46f48e99674bd3fcc84644ddd6b96f7c741b1562b82f9e004dc7,ETH,Ether,fee_transfer,transfer,0x04e6f50c58d565d816428e00c1e641d2252fcddf54b28e675c402fcbec9f8caa,668123,,StarkWare: Sequencer,2024-08-13T18:56:12.000Z
20,3,True,2024-08-13 18:56:12,,1480.1148460000,USDC,Transaction,0x042543c7d220465bd3f8f42314b51f4f3a61d58de3770523b281da61dbf27c8a,,0x04e6f50c58d565d816428e00c1e641d2252fcddf54b28e675c402fcbec9f8caa,Starknet,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x042543c7d220465bd3f8f42314b51f4f3a61d58de3770523b281da61dbf27c8a,1480.1148460000,0x053c91253bc9682c04929ca02ed00b3e423f6710d2ee7e0d5ebb06f3ecf368a8,USDC,USD Coin,execute,transfer,0x04e6f50c58d565d816428e00c1e641d2252fcddf54b28e675c402fcbec9f8caa,668123,,,2024-08-13T18:56:12.000Z
20,4,True,2024-08-13 18:56:12,,3234.0000000000,STRK,Transaction,0x042543c7d220465bd3f8f42314b51f4f3a61d58de3770523b281da61dbf27c8a,,0x04e6f50c58d565d816428e00c1e641d2252fcddf54b28e675c402fcbec9f8caa,Starknet,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x042543c7d220465bd3f8f42314b51f4f3a61d58de3770523b281da61dbf27c8a,3234.0000000000,0x04718f5a0fc34cc1af16a1cdee98ffb20c31f5cd61d6ab07201858f4287c938d,STRK,Starknet Token,execute,transfer,0x04e6f50c58d565d816428e00c1e641d2252fcddf54b28e675c402fcbec9f8caa,668123,,,2024-08-13T18:56:12.000Z
19,1,True,2024-08-13 18:56:12,,0.0000009877,ETH,Transaction,0x01176a1bd84444c89232ec27754698e5d2e7e1a7f1539f12027f28b23ec9f3d8,Starknet,0x0488e2da85770cfe71772701cae7aa2fbf0d1928317056e335cee841b61f7179,Starknet,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x01176a1bd84444c89232ec27754698e5d2e7e1a7f1539f12027f28b23ec9f3d8,0.0000009877,0x049d36570d4e46f48e99674bd3fcc84644ddd6b96f7c741b1562b82f9e004dc7,ETH,Ether,fee_transfer,transfer,0x0488e2da85770cfe71772701cae7aa2fbf0d1928317056e335cee841b61f7179,668123,,StarkWare: Sequencer,2024-08-13T18:56:12.000Z
19,2,True,2024-08-13 18:56:12,1609.5741460000,,USDC,Transaction,0x04505a9f06f2bd639b6601f37a4dc0908bb70e8e0e0c34b1220827d64f4fc066,,0x0488e2da85770cfe71772701cae7aa2fbf0d1928317056e335cee841b61f7179,Starknet,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x04505a9f06f2bd639b6601f37a4dc0908bb70e8e0e0c34b1220827d64f4fc066,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,1609.5741460000,0x053c91253bc9682c04929ca02ed00b3e423f6710d2ee7e0d5ebb06f3ecf368a8,USDC,USD Coin,execute,transfer,0x0488e2da85770cfe71772701cae7aa2fbf0d1928317056e335cee841b61f7179,668123,,,2024-08-13T18:56:12.000Z
19,3,True,2024-08-13 18:56:12,,4000.0000000000,STRK,Transaction,0x04505a9f06f2bd639b6601f37a4dc0908bb70e8e0e0c34b1220827d64f4fc066,,0x0488e2da85770cfe71772701cae7aa2fbf0d1928317056e335cee841b61f7179,Starknet,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x04505a9f06f2bd639b6601f37a4dc0908bb70e8e0e0c34b1220827d64f4fc066,4000.0000000000,0x04718f5a0fc34cc1af16a1cdee98ffb20c31f5cd61d6ab07201858f4287c938d,STRK,Starknet Token,execute,transfer,0x0488e2da85770cfe71772701cae7aa2fbf0d1928317056e335cee841b61f7179,668123,,,2024-08-13T18:56:12.000Z
18,1,True,2024-08-13 18:56:12,,0.0000074617,ETH,Transaction,0x01176a1bd84444c89232ec27754698e5d2e7e1a7f1539f12027f28b23ec9f3d8,Starknet,0x061e62b0ae921584964f72b427bf8d821c78f6a1a22d565f1840a999220b94b8,Starknet,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x01176a1bd84444c89232ec27754698e5d2e7e1a7f1539f12027f28b23ec9f3d8,0.0000074617,0x049d36570d4e46f48e99674bd3fcc84644ddd6b96f7c741b1562b82f9e004dc7,ETH,Ether,fee_transfer,transfer,0x061e62b0ae921584964f72b427bf8d821c78f6a1a22d565f1840a999220b94b8,668123,,StarkWare: Sequencer,2024-08-13T18:56:12.000Z
